"노드 ID","정류소번호","정류소명","X좌표","Y좌표","정류소 타입"
"12744","111000486","응암역","126.9156177958","37.597900063","일반차로"
"12745","111000487","새절역","126.9134206649","37.5911367076","일반차로"
"12746","111000488","새절역","126.9140270141","37.591669694","일반차로"
"12747","111000489","증산역","126.9097617912","37.5837279163","일반차로"
"12748","111000490","증산역","126.9093755737","37.5838186304","일반차로"
"12750","111900010","연갈현공판장후문","126.9191124639","37.6231941796","마을버스"
"12792","111900009","삼성래미안아파트","126.9379628881","37.6113931879","마을버스"
"12794","111900008","현대힐스테이트1차정문","126.937084611","37.6120189102","마을버스"
"12795","111900007","현대힐스테이트1차후문","126.9358352057","37.6122743017","마을버스"
"12804","111900006","현대홈타운아파트","126.9332606867","37.6121205904","마을버스"
"12806","111900106","불광역9번출구","126.9302407459","37.6110519588","마을버스"
"12807","111900004","현대홈타운아파트","126.9333185837","37.6119764495","마을버스"
"12808","111900003","현대힐스테이트1차후문","126.9352811899","37.6124118652","마을버스"
"12809","111900002","현대힐스테이트1차정문","126.936716506","37.6120344807","마을버스"
"12810","111900001","삼성래미안아파트","126.9380064656","37.6110914359","마을버스"
"12811","111900129","힐스테이트302동앞","126.9253747237","37.5883424842","마을버스"
"12812","111900131","힐스테이트116동앞","126.9249091668","37.589629845","마을버스"
"12813","111900126","서울연은초등학교","126.9245151054","37.5907478447","마을버스"
"12814","111900125","힐스테이트1단지정문앞","126.9242436989","37.5915036842","마을버스"
"12816","111900132","힐스테이트2단지후문앞","126.923985","37.5920072263","마을버스"
"12817","111900128","서울연은초등학교","126.9244417099","37.5905405474","마을버스"
"12818","111900127","힐스테이트212동앞","126.9248209789","37.5894937244","마을버스"
"12819","111900133","힐스테이트302동앞","126.9253154119","37.5881177776","마을버스"
"12820","111900135","태평양약국","126.9178287272","37.5931110564","마을버스"
"12821","111900136","국민은행","126.9166596611","37.5898036255","마을버스"
"12827","111900142","풍림아그네스앞","126.9186054162","37.6030068196","마을버스"
"12828","111900141","역촌유치원입구","126.9184603197","37.6041610114","마을버스"
"12829","111900140","새생명약국앞","126.9182215705","37.6060224907","마을버스"
"12830","111900139","새생명약국앞","126.9180755331","37.6059584123","마을버스"
"12831","111900138","역촌유치원입구","126.9182961091","37.6041473815","마을버스"
"12832","111900137","풍림아그네스앞","126.9184491833","37.6029499433","마을버스"
"12833","111901113","대림e편한세상1단지","126.9061448253","37.6122236066","마을버스"
"12834","111900161","대림e편한세상2단지","126.9066309054","37.6128333067","마을버스"
"12835","111900160","현대아파트입구","126.9064105253","37.6133377398","마을버스"
"12836","111900159","임창빌라","126.9079917288","37.6136362494","마을버스"
"12837","111900158","온누리약국","126.9091981199","37.6143112872","마을버스"
"12838","111900157","G캐슬아파트","126.9150771747","37.6152059361","마을버스"
"12839","111900156","길마어린이공원","126.9160551992","37.6148011476","마을버스"
"12840","111900155","길천사우나","126.9172394904","37.6142901678","마을버스"
"12841","111900154","대림모터스","126.9180072593","37.6145006565","마을버스"
"12842","111900153","연서시장","126.9210136547","37.6195798013","마을버스"
"12843","111900152","청구성심병원","126.9191023707","37.6208558722","마을버스"
"12844","111900151","아름다운교회","126.9185422575","37.6163142927","마을버스"
"12845","111900150","길마어린이공원","126.9161595705","37.6149318595","마을버스"
"12846","111900149","G캐슬아파트","126.9153720356","37.6152443908","마을버스"
"12847","111900148","한솔아파트입구","126.9138949752","37.6158421464","마을버스"
"12848","111900147","온누리약국","126.9092716485","37.6143933425","마을버스"
"12849","111900146","임창빌라","126.908003","37.613689","마을버스"
"12850","111900145","현대아파트입구","126.9065349731","37.6134594849","마을버스"
"12851","111900144","대림e편한세상2단지","126.9064477086","37.612863109","마을버스"
"12852","111900143","대림e편한세상1단지","126.9060994338","37.6122933971","마을버스"
"12853","111900162","와산교","126.9141942524","37.5888854535","마을버스"
"12854","111900164","서울정형외과","126.9187565139","37.5952882098","마을버스"
"12855","111900163","벧엘블래스빌","126.9185163078","37.5954033834","마을버스"
"12856","111901114","숭실고등학교","126.9037465738","37.5924359314","마을버스"
"12857","111901115","숭실고등학교입구","126.9058386761","37.5922844503","마을버스"
"12858","111901116","서신초교.내를건너서숲으로도서관","126.9074020312","37.5916437305","마을버스"
"12859","111901117","삼거리.명진아파트","126.9106559732","37.5904186369","마을버스"
"12860","111901118","안디옥교회.새절역","126.9127733944","37.5903413838","마을버스"
"12861","111901119","신사초등학교.새절역","126.9134793725","37.5931645919","마을버스"
"12863","111901121","상신초등학교입구","126.9080526428","37.5967350848","마을버스"
"12864","111901122","행운슈퍼","126.9059234022","37.5959549827","마을버스"
"12865","111901123","상신초교후문.산새마을종점","126.9051264097","37.5968616877","마을버스"
"12866","111901124","행운슈퍼","126.9057839273","37.5958997274","마을버스"
"12867","111901125","상신초등학교입구","126.9084801208","37.5966000242","마을버스"
"12869","111901127","새절역","126.913387","37.590645","마을버스"
"12870","111901128","삼거리.명진아파트","126.9104975116","37.590585901","마을버스"
"12871","111901129","서신초교.내를건너서숲으로도서관","126.9073480469","37.5918058667","마을버스"
"12872","111901130","숭실고등학교입구","126.905773399","37.592419547","마을버스"
"12873","111901131","경남아너스빌.서북병원","126.9055112666","37.6048441969","마을버스"
"12874","111901132","힐스테이트상가","126.9238016009","37.5926436602","마을버스"
"12875","111901133","서부중앙교회","126.9223210216","37.5891814717","마을버스"
"12876","111901134","응암초등학교","126.9212381918","37.5893764234","마을버스"
"12877","111901135","성암문구사거리","126.9200405855","37.58970267","마을버스"
"12880","111901138","응암감리교회대림시장앞","126.9186628308","37.5888003875","마을버스"
"12881","111901139","응암동성당","126.9195323069","37.589040611","마을버스"
"12882","111901140","성암문구사거리","126.9200061957","37.5895742757","마을버스"
"12883","111901141","응암초등학교","126.9213628305","37.5891693716","마을버스"
"12884","111901142","백련산힐스테이트2차앞","126.9227921057","37.5893460086","마을버스"
"12885","111901143","백련산힐스테이트2차상가앞","126.9230130166","37.5919747972","마을버스"
"12886","111901144","은평세무서음식문화거리","126.9251390628","37.6020443537","마을버스"
"12887","111901145","은평여성인력개발센터","126.9321452206","37.6072139011","마을버스"
"12888","111901146","대조시장.NC백화점","126.9278360602","37.6095175554","마을버스"
"12889","111001126","행정연구원건너편","126.9364616275","37.6096079683","마을버스"
"12890","111901149","파크자이105동앞","126.9229167793","37.5919679769","마을버스"
"12891","111901152","브라운스톤빌앞","126.9124577519","37.5905437355","마을버스"
"12991","111900134","6번지입구","126.9190319477","37.6268686558","마을버스"
"13001","112000001","북가좌동삼거리","126.9045265135","37.5754463835","중앙차로"
"13002","112000002","북가좌동삼거리","126.905143","37.575143","중앙차로"
"13003","112000003","DMC래미안e편한세상.요진아파트","126.9096099146","37.5716775164","중앙차로"
"13004","112000004","DMC래미안e편한세상.요진아파트","126.910313","37.571577","중앙차로"
"13005","112000005","모래내시장.가좌역","126.9150627853","37.5690774104","중앙차로"
"13006","112000006","모래내시장.가좌역","126.913786","37.569862","중앙차로"
"13007","112000007","사천교","126.9181539325","37.5675591039","중앙차로"
"13008","112000008","연희104고지앞.궁동근린공원","126.9250825384","37.56628429","중앙차로"
"13009","112000009","연희104고지앞.궁동근린공원","126.9257860764","37.5663570321","중앙차로"
"13010","112000010","서대문우체국","126.9319882204","37.5619524262","중앙차로"
"13011","112000011","서대문우체국","126.9314621185","37.5625326219","중앙차로"
"13012","112000012","연세대앞","126.935337338","37.5599563479","중앙차로"
"13013","112000013","연세대앞","126.9354996016","37.5601569117","중앙차로"
"13014","112000014","세브란스병원앞","126.9384506818","37.5599674551","중앙차로"
"13015","112000015","세브란스병원앞","126.9389236898","37.5601326008","중앙차로"
"13016","112000016","이대후문","126.9433012302","37.5626001751","중앙차로"
"13017","112000017","이대후문","126.943648393","37.5630635031","중앙차로"
"13019","113000415","동교동삼거리","126.92951964","37.5577646946","중앙차로"
"13021","113000416","신촌오거리.현대백화점","126.9345037666","37.5559833987","중앙차로"
"13023","113000417","신촌오거리.2호선신촌역","126.9386937609","37.5557324618","중앙차로"
"13025","113000411","이대역","126.9472705221","37.5568755655","중앙차로"
"13026","112000405","산골고개.e편한세상서대문","126.9399957025","37.5953018189","중앙차로"
"13027","112000406","산골고개.e편한세상서대문","126.940515779","37.5949694506","중앙차로"
"13028","112000407","홍제역.서대문세무서","126.944365257","37.5884908289","중앙차로"
"13029","112000408","홍제역.서대문세무서","126.9453225684","37.5878433932","중앙차로"
"13030","112000416","홍제삼거리.인왕산한신휴플러스","126.9478427379","37.585207045","중앙차로"
"13031","112000398","무악재역","126.9498097936","37.5831543142","중앙차로"
"13032","112000400","무악재역","126.9506553191","37.5818652109","중앙차로"
"13033","112000404","안산초등학교","126.951572","37.580686","중앙차로"
"13034","112000402","독립문역.한성과학고","126.9575774512","37.5746889121","중앙차로"
"13035","112000401","독립문역.한성과학고","126.9565608295","37.5756411364","중앙차로"
"13036","100000363","영천시장","126.9625329584","37.5699391328","중앙차로"
"13037","100000362","영천시장","126.9631353297","37.5695278692","중앙차로"
"13038","112000403","서대문역","126.9658300015","37.5664745324","중앙차로"
"13039","112000399","경찰청.동북아역사재단","126.9692243077","37.5624764161","중앙차로"
"13040","112000409","인왕산.홍제원아파트","126.9488623648","37.5843965104","중앙차로"
"13041","101000332","경찰청.동북아역사재단","126.968047","37.564312","중앙차로"
"13042","113000475","웨딩타운","126.9525537641","37.5572390055","중앙차로"
"13044","113000478","아현역","126.9568854911","37.5573893313","중앙차로"
"13045","112000430","충정로역","126.9633122036","37.5608580892","중앙차로"
"13046","112000429","충정로역","126.9624921672","37.5598014128","중앙차로"
"13047","101000304","서대문역사거리","126.966565","37.565579","중앙차로"
"13107","112000024","모래내시장.가좌역","126.9139631219","37.5699234895","일반차로"
"13109","112000026","사천교","126.918313","37.567753","일반차로"
"13110","112000027","연희104고지앞.궁동근린공원","126.9242109644","37.5662972487","일반차로"
"13111","112000028","연희104고지앞.궁동근린공원","126.924998","37.56655","일반차로"
"13112","112000029","서대문우체국","126.9304420835","37.5632286878","일반차로"
"13113","112000030","서대문우체국","126.9311628502","37.5630010161","일반차로"
"13114","112000031","연세대학교앞","126.9353063323","37.5598189289","일반차로"
"13115","112000032","연대앞","126.9348360825","37.560453873","일반차로"
"13116","112000033","세브란스병원","126.9378406593","37.5598680153","일반차로"
"13117","112000034","세브란스병원","126.9392418031","37.5602647606","일반차로"
"13118","112000035","이대부중","126.9429924976","37.5622161608","일반차로"
"13119","112000036","이대부중","126.9441630049","37.5636440514","일반차로"
"13120","112000037","이대부고","126.9464306606","37.5655323127","일반차로"
"13121","112000038","이대부고","126.9464759832","37.5663177634","일반차로"
"13122","112000039","홍은동동부센트레빌","126.9387082438","37.5967569936","일반차로"
"13123","112000040","산골고개.e편한세상서대문","126.9405745726","37.59506873","가로변시간"
"13124","112000041","홍은사거리.북한산더샵아파트앞","126.9412659588","37.5923780828","일반차로"
"13125","112000042","홍제우체국","126.946047","37.586895","가로변시간"
"13133","112000050","영천시장","126.9620200068","37.5702280395","일반차로"
"13134","112000051","금화초등학교.서울시교육청","126.9643259996","37.5679014179","일반차로"
"13137","112000054","충정로역2번출구","126.9640265994","37.5596112723","일반차로"
"13140","112000057","이대역4번출구","126.9465754208","37.5569841725","일반차로"
"13141","112000058","신촌기차역입구","126.9438432587","37.5568082054","가로변전일"
"13142","112000059","신촌역2호선","126.9396412239","37.5561879537","가로변전일"
"13143","112000433","신촌아트레온","126.9407880306","37.5565096313","일반차로"
"13144","112000061","동교동삼거리연희동방면","126.9274994875","37.5586582575","가로변전일"
"13145","112000062","연세로.명물거리","126.9369771454","37.5581462307","일반차로"
"13146","112000063","연세로.스타광장","126.936763576","37.5564094444","일반차로"
"13147","112000064","연희동대우아파트","126.9279552211","37.5626233467","일반차로"
"13148","112000065","연희교차로","126.930163","37.5657","일반차로"
"13149","112000066","연희교차로","126.9300349043","37.5659472029","일반차로"
"13150","112000067","연희3거리","126.9319224998","37.5678664551","일반차로"
"13151","112000068","연희3거리","126.9316095114","37.5679329873","일반차로"
"13152","112000069","한성화교중고교.서대문소방서","126.9354132782","37.572300887","일반차로"
"13153","112000070","한성화교중고교.서대문소방서","126.935209346","37.5724773892","일반차로"
"13154","112000071","서대문자연사박물관입구","126.935409088","37.5751696986","일반차로"
"13155","112000072","서대문자연사박물관입구","126.9352420646","37.5752259192","일반차로"
"13156","112000073","서대문구청.보건소.구의회","126.9360659508","37.5782448388","일반차로"
"13157","112000074","서대문구청.서대문구의회","126.9358425895","37.5786159669","일반차로"
"13158","112000075","동신병원.홍제폭포","126.9360098808","37.5808305209","일반차로"
"13159","112000076","서대문보건소별관.홍제폭포","126.9362856888","37.5826619393","일반차로"
"13160","112000077","정원여중","126.9349879316","37.5862495334","일반차로"
"13161","112000078","정원여중.스위스그랜드호텔","126.9352599978","37.5876617984","일반차로"
"13162","112000079","홍은현대아파트.스위스그랜드호텔","126.9364277763","37.5886491136","일반차로"
"13163","112000080","홍은현대아파트","126.9383457541","37.5900579315","일반차로"
"13164","112000081","유진상가","126.9428678255","37.5917540721","일반차로"
"13165","112000082","유진상가","126.9431392494","37.5921799219","일반차로"
"13166","112000083","문화촌현대아파트","126.9465445621","37.5922468351","일반차로"
"13167","112000084","문화촌현대아파트","126.9468069077","37.5926521614","일반차로"
"13168","112000085","서울여자간호대학교.홍은초등학교","126.9492224035","37.596107216","일반차로"
"13169","112000086","서울여자간호대학교.홍은초등학교","126.948705185","37.595642031","일반차로"
"13170","112000087","유원하나아파트","126.9526777041","37.595884281","일반차로"
"13171","112000088","유원하나아파트","126.9520650666","37.5957428014","일반차로"
"13172","112000089","홍지문.옥천암","126.9565922341","37.5965724145","일반차로"
"13173","112000090","홍지문","126.956263","37.59691","일반차로"
"13174","112000091","북가좌오거리","126.911478","37.579833","일반차로"
"13175","112000092","북가좌오거리","126.9114608746","37.5802996548","일반차로"
"13176","112000093","북가좌2동주민센터","126.9131368767","37.5820367519","일반차로"
"13177","112000094","북가좌2동주민센터","126.9134019708","37.582863608","일반차로"
"13178","112000095","동도하이츠아파트","126.9150178885","37.5846770601","일반차로"
"13179","112000096","동도하이츠아파트","126.9147685281","37.5849012516","일반차로"
"13180","112000097","DMC파크뷰자이","126.9162367644","37.5738624722","일반차로"
"13181","112000098","삼성래미안2차아파트","126.913812","37.57125","일반차로"
"13182","112000099","모래내삼거리","126.9132772911","37.5707856905","일반차로"
"13183","112000100","DMC래미안e편한세상2.4단지","126.9109918398","37.576740896","일반차로"
"13184","112000101","모래내우체국.증가교회","126.9117262959","37.5764407614","일반차로"
"13185","112000102","북가좌삼호.DMC아이파크아파트","126.9133099754","37.5752684365","일반차로"
"13186","112000103","북가좌삼호.DMC아이파크아파트","126.913058","37.57553","일반차로"
"13188","112000105","DMC센트레빌아파트","126.915772","37.575307","일반차로"
"13189","112000106","DMC파크뷰자이.별동상가","126.9160852843","37.575189079","일반차로"
"13190","112000107","래미안루센티아.DMC쌍용","126.9185357219","37.5755669605","일반차로"
"13191","112000108","명지대사거리","126.9209818476","37.5773706116","일반차로"
"13192","112000109","DMC에코자이아파트","126.9195564567","37.5764335942","일반차로"
"13193","112000110","DMC센트럴아이파크아파트","126.9218530795","37.5782195826","일반차로"
"13194","112000111","명지대","126.9235485995","37.5791366844","일반차로"
"13195","112000112","명지대","126.9242905927","37.5798843005","일반차로"
"13196","112000113","명지대삼거리","126.9260980643","37.5809598808","일반차로"
"13197","112000114","명지대삼거리","126.926363438","37.5812704533","일반차로"
"13198","112000115","고은초등학교.홍제센트럴아이파크","126.9446994488","37.5852299437","일반차로"
"13199","112000116","신연중학교서대문도서관","126.9408336411","37.583957533","일반차로"
"13200","112000117","백련교.홍제폭포","126.9375486367","37.5829006647","일반차로"
"13201","112000118","서대문문화체육회관입구","126.9353906921","37.5814081994","일반차로"
"13202","112000119","홍연2교.두산아파트앞","126.9308803247","37.5784212336","일반차로"
"13203","112000120","홍남교","126.927497","37.576642","일반차로"
"13204","112000121","연가교","126.922182071","37.5725614324","일반차로"
"13205","112000122","연희파크푸르지오앞","126.9273349864","37.5753590003","일반차로"
"13206","112000123","홍연시장","126.9306866952","37.5771334404","일반차로"
"13207","112000124","연희홍연아파트","126.9323548321","37.577997674","일반차로"
"13208","112000125","서대문구청","126.934871913","37.5790506621","일반차로"
"13209","112000126","남가좌현대아파트","126.9218592217","37.5749175727","일반차로"
"13210","112000127","신촌기차역","126.9424516144","37.5587819764","일반차로"
"13211","112000128","신촌기차역","126.942932947","37.5583564889","일반차로"
"13212","112000129","증산교앞","126.9048028539","37.5780399456","일반차로"
"13213","112000130","연희지하차도","126.9325574117","37.5771502914","일반차로"
"13214","112000131","연희지하차도","126.9322061541","37.5775014779","일반차로"
"13215","112000132","홍연2교.현대교통종점","126.9299866353","37.5782142202","일반차로"
"13216","112000133","홍연2교.현대교통종점","126.9302043856","37.5784013054","일반차로"
"13217","112000134","명지대입구.서울무용센터","126.9274075515","37.5808491187","일반차로"
"13218","112000135","명지중고등학교","126.9256976401","37.5825611977","일반차로"
"13219","112000136","명지중고등학교","126.9256885404","37.5829327992","일반차로"
"13220","112000137","명지전문대.충암중고등학교","126.9235951233","37.5846658745","일반차로"
"13221","112000138","명지전문대.충암중고등학교","126.9239584623","37.5846680823","일반차로"
"13222","112000139","연희동자치회관","126.9312682155","37.5695181223","일반차로"
"13223","112000140","연희동자치회관","126.9312958858","37.5697475722","일반차로"
"13224","112000141","서대문구보훈회관","126.9293638634","37.5717018011","일반차로"
"13225","112000142","서대문구보훈회관","126.9295369529","37.5718307606","일반차로"
"13226","112000143","홍남교.서대문구행복그린센터","126.9269827008","37.5746380958","일반차로"
"13227","112000144","홍남교.서대문구행복그린센터","126.9270266699","37.5748855063","일반차로"
"13228","112000145","백련시장","126.9249301317","37.5766469566","일반차로"
"13229","112000146","백련시장","126.9247007242","37.5770899891","일반차로"
"13230","112000147","명지대사거리.백련시장","126.9225808324","37.5774257307","일반차로"
"13231","112000148","명지대사거리.국민은행앞","126.9224193215","37.5776103285","일반차로"
"13232","112000149","연가초교.DMC래미안클라시스","126.9172942879","37.5791189521","일반차로"
"13233","112000150","연가초.연희중.래미안클라시스","126.91806787","37.5789588794","일반차로"
"13234","112000151","북가좌사거리","126.9146690658","37.5811819257","일반차로"
"13235","112000152","북가좌사거리","126.9141424887","37.5818379941","일반차로"
"13236","112000153","북가좌119안전센터","126.9126208621","37.5827046271","일반차로"
"13237","112000154","북가좌119안전센터","126.9120370471","37.5834459918","일반차로"
"13238","112000155","충정로역9번출구","126.964018","37.561714","일반차로"
"13240","112000157","미동초등학교","126.9644505142","37.5631581038","일반차로"
"13241","112000158","DMC한양아파트","126.9085188895","37.5764898997","일반차로"
"13242","112000159","북가좌초교?DMC현대아파트","126.9084364654","37.5767876006","일반차로"
"13243","112000440","DMC파크뷰자이1단지입구","126.91693","37.571091","일반차로"
"13250","112000167","독립문역?서대문형무소역사관","126.9564326063","37.5754192746","일반차로"
"13252","112000169","경찰청","126.968395","37.563413","일반차로"
"13253","112000170","충정로역2호선","126.9642110489","37.5597212618","일반차로"
"13256","112000173","연가교","126.9221469551","37.5728168589","일반차로"
"13257","113000532","가좌역3번출구","126.914759","37.569163","일반차로"
"13258","112000175","명지대입구.신원지벤스타","126.9281505144","37.5804565915","일반차로"
"13259","112000176","창서초등학교.현대백화점","126.9330023083","37.5566664866","가로변전일"
"13260","112000177","서대문종합사회복지관","126.9200245273","37.5712597156","일반차로"
"13261","112000178","서대문종합사회복지관","126.9201437133","37.5709633371","일반차로"
"13262","112000179","홍남교.백련시장입구","126.9251839684","37.5752855695","일반차로"
"13263","112000180","북가좌초교사거리","126.9102546757","37.5787263414","일반차로"
"13264","112000181","북가좌초교사거리","126.910333","37.578365","일반차로"
"13265","112000182","은가어린이공원.구150번종점","126.9196202751","37.5829339719","일반차로"
"13266","112000183","증산교앞","126.9047864601","37.578311461","일반차로"
"13267","112000184","DMC두산위브아파트","126.915323745","37.5805574973","일반차로"
"13268","112000185","DMC두산위브아파트","126.915940812","37.5803471667","일반차로"
"13270","112000187","서대문독립공원?극동아파트","126.9593190984","37.5718528892","일반차로"
"13278","112000195","봉원동사거리","126.9464767265","37.5668611224","일반차로"
"13279","112000196","봉원사","126.9461047804","37.5701024648","일반차로"
"13280","112000197","봉원사","126.9461148977","37.570109","일반차로"
"13281","112000198","봉원동사거리","126.9467009136","37.5667963452","일반차로"
"13282","112000199","서대문독립공원.삼호아파트","126.9594106078","37.5714897037","일반차로"
"13285","112000202","서부운수기점","126.910257","37.581632","일반차로"
"13299","112000216","중소기업은행","126.9129894423","37.5822573867","일반차로"
"13313","112000230","봉원사길","126.946017179","37.5683540231","일반차로"
"13314","112000231","봉원사길","126.9461086912","37.5686023092","일반차로"
"13324","112000392","연세로.문학의거리","126.9370041956","37.5562631609","일반차로"
"13325","112000314","독립공원사거리","126.955308749","37.5763938404","일반차로"
"13326","112000313","독립공원사거리","126.9552249123","37.5764875221","일반차로"
"13327","112000415","가재울초등학교","126.9189766576","37.5739820992","일반차로"
"13328","112000414","가재울초등학교","126.9187610612","37.5744342988","일반차로"
"13329","112000417","산골고개.e편한세상서대문","126.9403025508","37.5948326835","일반차로"
"13330","112000426","DMC래미안e-편한세상3단지","126.9067640004","37.5751661304","일반차로"
"13331","112000422","DMC래미안e-편한세상3단지","126.9070551106","37.5750474159","일반차로"
"13332","112000421","연흥교회","126.9211651676","37.5726089786","일반차로"
"13334","112000424","홍제역4번출구","126.943082762","37.5893732847","일반차로"
"13335","112000425","남가좌동새마을금고","126.917304","37.574429","일반차로"
"13336","112000427","국립대한민국임시정부기념관","126.9535721283","37.5758314601","일반차로"
"13337","112000428","독립문파크빌.한성과학고","126.9518579342","37.5745776862","일반차로"
"13338","112000431","두산아파트","126.9320567839","37.578770322","일반차로"
"13339","112000432","DMC파크뷰자이","126.9163415838","37.5737656896","일반차로"
"13340","112000437","아현가구단지","126.9608923538","37.5586613075","일반차로"
"13341","112000439","DMC쌍용.래미안루센티아","126.9188102139","37.575591927","일반차로"
"13500","112900227","정원슈퍼","126.9317244197","37.5864360186","마을버스"
"13501","112900116","홍은동국민주택","126.9498503303","37.6056753028","마을버스"
"13502","112900218","백련사","126.9285294071","37.5848355947","마을버스"
"13503","112900007","풍진베이스타운.안산자락길입구","126.9433200359","37.5824266586","마을버스"
"13505","112900205","개미마을","126.9539148251","37.589797675","마을버스"
"13506","112900005","두산아파트","126.949261098","37.5591201611","마을버스"
"13507","112900180","북아현삼거리","126.9529748039","37.5648050703","마을버스"
"13508","112900004","궁동근린공원입구","126.9241991219","37.5695765271","마을버스"
"13509","112900003","뜨란채아파트101동","126.9587733457","37.565837009","마을버스"
"13510","112900002","삼성빌라","126.9338401245","37.5956010964","마을버스"
"13511","112900219","소공원","126.9325182667","37.5863364542","마을버스"
"13512","112900115","풍림.극동아파트","126.9494723222","37.6036389041","마을버스"
"13513","112900220","명지고후문","126.929089453","37.584106951","마을버스"
"13514","112900001","명진아트빌라","126.9436821958","37.5828145423","마을버스"
"13515","112900114","홍은초등학교","126.9503226419","37.5968898285","마을버스"
"13516","112900207","삼거리연탄가게","126.9533843286","37.5904915483","마을버스"
"13517","112900112","초원약국","126.9500337563","37.5597710801","마을버스"
"13518","112900111","추계초등학교","126.9541934784","37.5635916001","마을버스"
"13519","112900189","궁동근린공원회관","126.9253683141","37.5709433271","마을버스"
"13520","112900223","서서울농협홍은지점.동신병원","126.9361173049","37.580979243","마을버스"
"13521","112900170","뜨란채아파트.노인복지관","126.9590155058","37.568067297","마을버스"
"13522","112900181","금화장오거리","126.9592914762","37.5643630011","마을버스"
"13523","112900110","미성아파트","126.9344642894","37.5932894508","마을버스"
"13524","112900109","삼성그린빌","126.9326750877","37.5869709106","마을버스"
"13526","112900108","팔각정","126.9301670114","37.5832993159","마을버스"
"13527","112900107","고은초교삼거리","126.9438520431","37.5843122345","마을버스"
"13528","112900106","문화촌주유소","126.9485919264","37.5952728242","마을버스"
"13529","112900105","버드나무가게","126.9528846042","37.5910365086","마을버스"
"13530","112900104","신촌푸르지오1단지후문.힐스테이트신촌","126.9516429305","37.5608509379","마을버스"
"13531","112900103","새마을금고","126.9548740803","37.5631196895","마을버스"
"13532","112900190","서대문지역자활센터","126.9262762163","37.5721234264","마을버스"
"13534","112900168","산경아파트","126.9603003349","37.5685268448","마을버스"
"13535","112900102","경기대후문","126.9614458786","37.5639149801","마을버스"
"13536","112900101","홍은중학교","126.9346010147","37.5923361752","마을버스"
"13537","112900100","동원빌라","126.9332966622","37.5870541637","마을버스"
"13538","112900099","포방공영주차장","126.948937151","37.6008891646","마을버스"
"13539","112900098","서대문문화체육회관","126.9319952523","37.5812287775","마을버스"
"13540","112900097","성원아파트","126.9427866202","37.584232427","마을버스"
"13541","112900096","홍은사회복지관별관","126.9480491692","37.5941733769","마을버스"
"13542","112900095","금강빌라.인왕중학교","126.951991775","37.5918227992","마을버스"
"13544","112900093","중앙여고","126.9555537949","37.5622215575","마을버스"
"13545","112900232","홍제초등학교","126.9434055817","37.5922380009","마을버스"
"13546","112900169","천연동마을금고","126.9614503394","37.568438466","마을버스"
"13547","112900092","미동초교","126.9649491898","37.5642738059","마을버스"
"13548","112900091","차고앞","126.9348869143","37.5917253952","마을버스"
"13549","112900090","싸이버아파트","126.9340020442","37.5871221418","마을버스"
"13550","112900089","포방시장","126.9483922502","37.5994652097","마을버스"
"13551","112900088","서대문내품애센터","126.9333967449","37.5802086413","마을버스"
"13553","112900087","문화촌현대아파트","126.9473597602","37.5923192809","마을버스"
"13554","112900086","오동나무앞","126.951110117","37.5928682464","마을버스"
"13556","112900177","경남아파트.북아현119안전센터","126.9558700919","37.5610274127","마을버스"
"13557","112900194","행복하우스","126.9286952481","37.5731363439","마을버스"
"13560","112900084","삼거리","126.9352937891","37.5900216603","마을버스"
"13561","112900083","정원여중입구","126.9345801332","37.5864367347","마을버스"
"13562","112900082","호박골다리","126.9467080038","37.5981452692","마을버스"
"13563","112900202","송죽원","126.9390725472","37.5839495785","마을버스"
"13564","112900081","홍제역해링턴플레이스","126.9467051053","37.5910942532","마을버스"
"13565","112900080","동성교회","126.9496042131","37.5941790512","마을버스"
"13566","112900079","중앙여고","126.9548553237","37.5618692519","마을버스"
"13567","112900078","한성고교","126.9564975053","37.5594522562","마을버스"
"13570","112900076","현대그린마트","126.9610204725","37.5713449478","마을버스"
"13571","112900075","충정로역8번출구","126.963069492","37.5609058481","마을버스"
"13572","112900074","스위스그랜드호텔앞","126.9363704352","37.5889769825","마을버스"
"13574","112900073","간호대정문","126.9474272357","37.596999962","마을버스"
"13575","112900216","홍은사거리","126.9412976503","37.5923950001","마을버스"
"13577","112900072","인왕초등학교","126.9455049823","37.5892500775","마을버스"
"13578","112900071","문화공원입구","126.9483947754","37.5944055102","마을버스"
"13583","112900069","충정로역7번출구","126.962423","37.559865","마을버스"
"13586","112900067","산골고개","126.9406034792","37.5950393216","마을버스"
"13587","112900066","홍은초등학교.간호대입구","126.9488940175","37.5964555066","마을버스"
"13589","112900199","가산빌라","126.9360670682","37.584882269","마을버스"
"13590","112900065","사러가쇼핑","126.930245878","37.5672943164","마을버스"
"13591","112900063","영천시장입구","126.9630256888","37.5692775009","마을버스"
"13592","112900062","나이스신용정보.(구)한국예술원","126.961904561","37.5612397836","마을버스"
"13593","112900215","반석블레스아파트","126.9410116214","37.5951671678","마을버스"
"13594","112900203","평화슈퍼","126.9357069372","37.5862688501","마을버스"
"13595","112900178","북아현로입구","126.956271","37.557825","마을버스"
"13596","112000410","아현역1번출구","126.9553924724","37.5575069757","일반차로"
"13597","112900172","육교앞","126.9643010771","37.5679383551","마을버스"
"13598","112900061","광염교회","126.9619360631","37.562301158","마을버스"
"13599","112900060","풍림1차아파트","126.9420858176","37.5943540172","마을버스"
